ETFG Date,Composite Ticker,Constituent Ticker,Weight,Shares Held,Market Value
2017-04-03,NURE,IRT,0.0037818182,2548.0,23798.32
2017-04-03,NURE,AHT,0.0033828813,3428.0,21287.88
2017-04-03,NURE,NXRT,0.0028689881,751.0,18054.04
2017-04-03,NURE,BHR,0.0023123001,1365.0,14550.9
2017-04-03,VNQ,SPG,0.06847,24101042.0,4444232145.0
2017-04-03,VNQ,PSA,0.03963,11307295.0,2571957321.0
2017-04-03,VNQ,PLD,0.03189,40543979.0,2069770128.0
2017-04-03,VNQ,EQIX,0.03172,5474684.0,2058864412.0
2017-04-03,VNQ,WELL,0.03015,27805267.0,1956934691.0
2017-04-03,VNQ,AVB,0.02982,10532717.0,1935702730.0
2017-04-03,VNQ,EQR,0.02725,28045938.0,1768857310.0
2017-04-03,VNQ,VTR,0.02722,27159467.0,1766723328.0
2017-04-03,VNQ,BXP,0.02526,11794182.0,1639745123.0
2017-04-03,VNQ,VNO,0.02208,13046037.0,1433368085.0
2017-04-03,VNQ,DLR,0.02028,12190195.0,1316541060.0
2017-04-03,VNQ,O,0.01873,19834219.0,1215440940.0
2017-04-03,VNQ,ESS,0.01817,5025115.0,1179394491.0
2017-04-03,VNQ,HCP,0.01812,35863192.0,1175954066.0
2017-04-03,VNQ,GGP,0.01691,44159305.0,1097800322.0
2017-04-03,VNQ,HST,0.01573,56747180.0,1020881768.0
2017-04-03,VNQ,MAA,0.01378,8707813.0,894553629.0
2017-04-03,VNQ,SLG,0.0135,7777498.0,876368475.0
2017-04-03,VNQ,KIM,0.01195,31988488.0,775720834.0
2017-04-03,VNQ,EXR,0.01178,9654632.0,764550308.0
2017-04-03,VNQ,FRT,0.01161,5353903.0,753454769.0
2017-04-03,VNQ,UDR,0.01154,20518985.0,748942953.0
2017-04-03,VNQ,ARE,0.01121,6097093.0,727444166.0
2017-04-03,VNQ,DRE,0.01076,27232409.0,698238967.0
2017-04-03,VNQ,IRM,0.01076,19215864.0,698496656.0
2017-04-03,VNQ,VER,0.0104,74450653.0,675267423.0
2017-04-03,VNQ,MAC,0.00974,9379732.0,632006342.0
2017-04-03,VNQ,6CL,0.00914,40394717.0,592994446.0
2017-04-03,VNQ,REG,0.00908,8373055.0,589044419.0
2017-04-03,VNQ,CPT,0.00876,6716553.0,568556211.0
2017-04-03,VNQ,AIV,0.00864,12045599.0,560481721.0
2017-04-03,VNQ,KRC,0.00842,7084584.0,546575656.0
2017-04-03,VNQ,BRX,0.00825,22945486.0,535547643.0
2017-04-03,VNQ,ACC,0.00799,10142224.0,518267646.0
2017-04-03,VNQ,NNN,0.00787,11295938.0,511028235.0
2017-04-03,VNQ,ELS,0.00763,6222132.0,495406150.0
2017-04-03,VNQ,WPC,0.00754,7752013.0,489074500.0
2017-04-03,VNQ,OHI,0.00753,14982624.0,489032847.0
2017-04-03,VNQ,GLPI,0.00704,14288615.0,457235680.0
2017-04-03,VNQ,DEI,0.00687,11052254.0,445847926.0
2017-04-03,VNQ,LPT,0.00686,11285981.0,445119091.0
2017-04-03,VNQ,SUI,0.0068,5326563.0,441199213.0
2017-04-03,VNQ,FCE/A,0.00653,18546210.0,423780899.0
2017-04-03,VNQ,HPP,0.0065,11531936.0,421838219.0
2017-04-03,VNQ,SRC,0.00629,37127177.0,408027675.0
2017-04-03,VNQ,HIW,0.00622,7693281.0,403820320.0
2017-04-03,VNQ,HPT,0.00618,12612200.0,400815716.0
2017-04-03,VNQ,AMH,0.00602,16432010.0,390588878.0
2017-04-03,VNQ,EPR,0.0058,4892918.0,376558969.0
2017-04-03,VNQ,CUBE,0.0058,13822966.0,376675824.0
2017-04-03,VNQ,SNH,0.00577,18266022.0,374453451.0
2017-04-03,VNQ,HTA,0.00539,10881052.0,350043443.0
2017-04-03,VNQ,DDR,0.00533,23903276.0,345641371.0
2017-04-03,VNQ,DCT,0.00514,6977743.0,333815225.0
2017-04-03,VNQ,WRI,0.0051,9340989.0,331324880.0
2017-04-03,VNQ,MPW,0.00508,24584902.0,329929385.0
2017-04-03,VNQ,TCO,0.00499,4639701.0,323665542.0
2017-04-03,VNQ,APLE,0.00493,16283226.0,319802559.0
2017-04-03,VNQ,LSI,0.00486,3562383.0,315734005.0
2017-04-03,VNQ,CXW,0.00469,9023333.0,304086322.0
2017-04-03,VNQ,GPT,0.00465,10799673.0,301958857.0
2017-04-03,VNQ,DFT,0.0046,5802604.0,298776080.0
2017-04-03,VNQ,STOR,0.00459,11968642.0,298138872.0
2017-04-03,VNQ,EQC,0.00441,9156352.0,286227564.0
2017-04-03,VNQ,HR,0.00438,8896988.0,284347736.0
2017-04-03,VNQ,RPAI,0.00433,18225335.0,280852412.0
2017-04-03,VNQ,CUZ,0.00423,32130784.0,274718203.0
2017-04-03,VNQ,GEO,0.00422,5759353.0,274202796.0
2017-04-03,VNQ,PDM,0.00394,11151016.0,255804307.0
2017-04-03,VNQ,CONE,0.00388,4951649.0,252038934.0
2017-04-03,VNQ,LHO,0.00387,8682760.0,250931764.0
2017-04-03,VNQ,SKT,0.00385,7376036.0,249826339.0
2017-04-03,VNQ,OFC,0.00382,7275669.0,248027556.0
2017-04-03,VNQ,SHO,0.00378,16623368.0,245194678.0
2017-04-03,VNQ,FR,0.00372,8976798.0,241475866.0
2017-04-03,VNQ,PGRE,0.00365,13581156.0,236719549.0
2017-04-03,VNQ,EDR,0.00364,5608418.0,236394819.0
2017-04-03,VNQ,COR,0.00361,2602418.0,234399789.0
2017-04-03,VNQ,PK,0.00359,9119303.0,232906999.0
2017-04-03,VNQ,NHI,0.00357,3059440.0,231660797.0
2017-04-03,VNQ,EQY,0.00353,7243385.0,229325569.0
2017-04-03,VNQ,ESRT,0.00351,10435747.0,227603642.0
2017-04-03,VNQ,RHP,0.0035,3524575.0,227229350.0
2017-04-03,VNQ,BDN,0.00345,13447146.0,224029452.0
2017-04-03,VNQ,RLJ,0.00335,9543431.0,217208490.0
2017-04-03,VNQ,UE,0.00327,7658141.0,212360250.0
2017-04-03,VNQ,CXP,0.0032,9006550.0,207961240.0
2017-04-03,VNQ,DOC,0.00319,10408662.0,207340547.0
2017-04-03,VNQ,AKR,0.00306,6208569.0,198860465.0
2017-04-03,VNQ,QTS,0.00297,3662768.0,192661597.0
2017-04-03,VNQ,CLI,0.00294,6554672.0,191068689.0
2017-04-03,VNQ,EGP,0.00289,2526287.0,187804176.0
2017-04-03,VNQ,WRE,0.00289,5726047.0,187298997.0
2017-04-03,VNQ,LXP,0.00282,16383310.0,182837740.0
2017-04-03,VNQ,PSB,0.0028,1561611.0,181474814.0
2017-04-03,VNQ,ROIC,0.00275,8105683.0,178325026.0
2017-04-03,VNQ,CCP,0.00261,6446356.0,169474699.0
2017-04-03,VNQ,DRH,0.00258,15380143.0,167182154.0
2017-04-03,VNQ,SFR,0.00257,5065119.0,166642415.0
2017-04-03,VNQ,PEB,0.00245,5532622.0,159062883.0
2017-04-03,VNQ,STAG,0.00231,5802871.0,149888158.0
2017-04-03,VNQ,KRG,0.00224,6414480.0,145287972.0
2017-04-03,VNQ,XHR,0.00222,8207196.0,144200434.0
2017-04-03,VNQ,LTC,0.00218,2928929.0,141291535.0
2017-04-03,VNQ,QCP,0.0021,7185988.0,136390052.0
2017-04-03,VNQ,SBRA,0.0021,5010575.0,136287640.0
2017-04-03,VNQ,SIR,0.00206,5149700.0,133892200.0
2017-04-03,VNQ,WPG,0.00201,14082727.0,130546879.0
2017-04-03,VNQ,CBL,0.00194,12536721.0,125743312.0
2017-04-03,VNQ,MORE,0.00193,12168865.0,125217621.0
2017-04-03,VNQ,NYRT,0.00193,12734312.0,125305630.0
2017-04-03,VNQ,REXR,0.0018,5070446.0,116518849.0
2017-04-03,VNQ,AAT,0.00178,2628112.0,115636928.0
2017-04-03,VNQ,GOV,0.00174,5465036.0,112634392.0
2017-04-03,VNQ,MGP,0.00173,4414802.0,112224267.0
2017-04-03,VNQ,CHSP,0.00172,4614456.0,111485257.0
2017-04-03,VNQ,GNL,0.00165,13070359.0,107176944.0
2017-04-03,VNQ,INN,0.00159,6706914.0,103219406.0
2017-04-03,VNQ,ADC,0.00154,2008166.0,99665279.0
2017-04-03,VNQ,TRNO,0.00152,3563643.0,98712911.0
2017-04-03,VNQ,FSP,0.00149,7820270.0,96893145.0
2017-04-03,VNQ,FCPT,0.00149,4368222.0,96887164.0
2017-04-03,VNQ,RPT,0.00147,6085841.0,95304270.0
2017-04-03,VNQ,PEI,0.00136,5339071.0,88094672.0
2017-04-03,VNQ,SRG,0.00123,1716133.0,79765862.0
2017-04-03,VNQ,NSA,0.00122,3256934.0,78882941.0
2017-04-03,VNQ,CTRE,0.0012,4944714.0,78027587.0
2017-04-03,VNQ,ALX,0.00119,176416.0,77120254.0
2017-04-03,VNQ,FCH,0.00112,10050487.0,72866031.0
2017-04-03,VNQ,PKY,0.0011,3393543.0,71196532.0
2017-04-03,VNQ,MNR,0.00109,4829979.0,70517693.0
2017-04-03,VNQ,TIER,0.00102,3665554.0,66273216.0
2017-04-03,VNQ,STAR,0.00101,5464775.0,65795891.0
2017-04-10,NURE,AVB,0.0501356779,1717.0,320684.09
2017-04-10,NURE,MAA,0.0500663397,3117.0,320240.58
2017-04-10,NURE,ESS,0.049692561,1351.0,317849.77
2017-04-10,NURE,HST,0.0495245067,17188.0,316774.84
2017-04-10,NURE,EQR,0.0493521327,4972.0,315672.28
2017-04-10,NURE,UDR,0.0493131603,8675.0,315423.0
2017-04-10,NURE,PSA,0.0491484219,1392.0,314369.28
2017-04-10,NURE,EXR,0.0488223972,3964.0,312283.92
2017-04-10,NURE,CPT,0.0472282912,3718.0,302087.5
2017-04-10,NURE,AIV,0.0469079213,6669.0,300038.31
2017-04-10,NURE,ELS,0.0432923843,3464.0,276912.16
2017-04-10,NURE,ACC,0.0422680993,5662.0,270360.5
2017-04-10,NURE,SUI,0.0367499056,2841.0,235064.34
2017-04-10,NURE,AMH,0.0361188964,9873.0,231028.2
2017-04-10,NURE,HPT,0.0350250292,6977.0,224031.47
2017-04-10,NURE,CUBE,0.032296675,7671.0,206580.03
2017-04-10,NURE,LSI,0.0265183664,1979.0,169620.09
2017-04-10,NURE,SFR,0.0223762536,4133.0,143125.79
2017-04-10,NURE,SHO,0.0221762747,9369.0,141846.66
2017-04-10,NURE,LHO,0.0215355005,4813.0,137748.06
2017-04-10,NURE,RHP,0.0208665757,2172.0,133469.4
2017-04-10,NURE,APLE,0.0198367688,6657.0,126882.42
2017-04-10,NURE,RLJ,0.0192618918,5306.0,123205.32
2017-04-10,NURE,EDR,0.0189929374,3115.0,121485.0
2017-04-10,NURE,DRH,0.0145240744,8523.0,92900.7
2017-04-10,NURE,PEB,0.0140533197,3070.0,89889.6
2017-04-10,NURE,XHR,0.0120741942,4551.0,77230.47
2017-04-10,NURE,MORE,0.0111492333,7103.0,71314.12
2017-04-10,NURE,INN,0.0098150688,3981.0,62780.37
2017-04-10,NURE,CHSP,0.0094097282,2559.0,60187.68
2017-04-10,NURE,NSA,0.0070391983,1801.0,45025.0
2017-04-10,NURE,FCH,0.0062546556,5503.0,40006.81
2017-04-10,NURE,HT,0.0052308318,1794.0,33458.1
2017-04-10,NURE,SBY,0.0050963233,1519.0,32597.74
2017-04-10,NURE,IRT,0.003676805,2548.0,23518.04
2017-04-10,NURE,AHT,0.0034353289,3428.0,21973.48
2017-04-10,NURE,NXRT,0.0029235381,751.0,18699.9
2017-04-10,NURE,BHR,0.0022919567,1365.0,14660.1
2017-04-10,VNQ,SPG,0.06847,24101042.0,4444232145.0
2017-04-10,VNQ,PSA,0.03963,11307295.0,2571957321.0
2017-04-10,VNQ,PLD,0.03189,40543979.0,2069770128.0
2017-04-10,VNQ,EQIX,0.03172,5474684.0,2058864412.0
2017-04-10,VNQ,WELL,0.03015,27805267.0,1956934691.0
2017-04-10,VNQ,AVB,0.02982,10532717.0,1935702730.0
2017-04-10,VNQ,EQR,0.02725,28045938.0,1768857310.0
2017-04-10,VNQ,VTR,0.02722,27159467.0,1766723328.0
2017-04-10,VNQ,BXP,0.02526,11794182.0,1639745123.0
2017-04-10,VNQ,VNO,0.02208,13046037.0,1433368085.0
2017-04-10,VNQ,DLR,0.02028,12190195.0,1316541060.0
2017-04-10,VNQ,O,0.01873,19834219.0,1215440940.0
2017-04-10,VNQ,ESS,0.01817,5025115.0,1179394491.0
2017-04-10,VNQ,HCP,0.01812,35863192.0,1175954066.0
2017-04-10,VNQ,GGP,0.01691,44159305.0,1097800322.0
2017-04-10,VNQ,HST,0.01573,56747180.0,1020881768.0
2017-04-10,VNQ,MAA,0.01378,8707813.0,894553629.0
2017-04-10,VNQ,SLG,0.0135,7777498.0,876368475.0
2017-04-10,VNQ,KIM,0.01195,31988488.0,775720834.0
2017-04-10,VNQ,EXR,0.01178,9654632.0,764550308.0
2017-04-10,VNQ,FRT,0.01161,5353903.0,753454769.0
2017-04-10,VNQ,UDR,0.01154,20518985.0,748942953.0
2017-04-10,VNQ,ARE,0.01121,6097093.0,727444166.0
2017-04-10,VNQ,DRE,0.01076,27232409.0,698238967.0
2017-04-10,VNQ,IRM,0.01076,19215864.0,698496656.0
2017-04-10,VNQ,VER,0.0104,74450653.0,675267423.0
2017-04-10,VNQ,MAC,0.00974,9379732.0,632006342.0
2017-04-10,VNQ,6CL,0.00914,40394717.0,592994446.0
2017-04-10,VNQ,REG,0.00908,8373055.0,589044419.0
2017-04-10,VNQ,CPT,0.00876,6716553.0,568556211.0
2017-04-10,VNQ,AIV,0.00864,12045599.0,560481721.0
2017-04-10,VNQ,KRC,0.00842,7084584.0,546575656.0
2017-04-10,VNQ,BRX,0.00825,22945486.0,535547643.0
2017-04-10,VNQ,ACC,0.00799,10142224.0,518267646.0
2017-04-10,VNQ,NNN,0.00787,11295938.0,511028235.0
2017-04-10,VNQ,ELS,0.00763,6222132.0,495406150.0
2017-04-10,VNQ,WPC,0.00754,7752013.0,489074500.0
2017-04-10,VNQ,OHI,0.00753,14982624.0,489032847.0
2017-04-10,VNQ,GLPI,0.00704,14288615.0,457235680.0
2017-04-10,VNQ,DEI,0.00687,11052254.0,445847926.0
2017-04-10,VNQ,LPT,0.00686,11285981.0,445119091.0
2017-04-10,VNQ,SUI,0.0068,5326563.0,441199213.0
2017-04-10,VNQ,FCE/A,0.00653,18546210.0,423780899.0
2017-04-10,VNQ,HPP,0.0065,11531936.0,421838219.0
2017-04-10,VNQ,SRC,0.00629,37127177.0,408027675.0
2017-04-10,VNQ,HIW,0.00622,7693281.0,403820320.0
2017-04-10,VNQ,HPT,0.00618,12612200.0,400815716.0
2017-04-10,VNQ,AMH,0.00602,16432010.0,390588878.0
2017-04-10,VNQ,CUBE,0.0058,13822966.0,376675824.0
2017-04-10,VNQ,EPR,0.0058,4892918.0,376558969.0
2017-04-10,VNQ,SNH,0.00577,18266022.0,374453451.0
2017-04-10,VNQ,HTA,0.00539,10881052.0,350043443.0
2017-04-10,VNQ,DDR,0.00533,23903276.0,345641371.0
2017-04-10,VNQ,DCT,0.00514,6977743.0,333815225.0
2017-04-10,VNQ,WRI,0.0051,9340989.0,331324880.0
2017-04-10,VNQ,MPW,0.00508,24584902.0,329929385.0
2017-04-10,VNQ,TCO,0.00499,4639701.0,323665542.0
2017-04-10,VNQ,APLE,0.00493,16283226.0,319802559.0
2017-04-10,VNQ,LSI,0.00486,3562383.0,315734005.0
2017-04-10,VNQ,CXW,0.00469,9023333.0,304086322.0
2017-04-10,VNQ,GPT,0.00465,10799673.0,301958857.0
2017-04-10,VNQ,DFT,0.0046,5802604.0,298776080.0
2017-04-10,VNQ,STOR,0.00459,11968642.0,298138872.0
2017-04-10,VNQ,EQC,0.00441,9156352.0,286227564.0
2017-04-10,VNQ,HR,0.00438,8896988.0,284347736.0
2017-04-10,VNQ,RPAI,0.00433,18225335.0,280852412.0
2017-04-10,VNQ,CUZ,0.00423,32130784.0,274718203.0
2017-04-10,VNQ,GEO,0.00422,5759353.0,274202796.0
2017-04-10,VNQ,PDM,0.00394,11151016.0,255804307.0
2017-04-10,VNQ,CONE,0.00388,4951649.0,252038934.0
2017-04-10,VNQ,LHO,0.00387,8682760.0,250931764.0
2017-04-10,VNQ,SKT,0.00385,7376036.0,249826339.0
2017-04-10,VNQ,OFC,0.00382,7275669.0,248027556.0
2017-04-10,VNQ,SHO,0.00378,16623368.0,245194678.0
2017-04-10,VNQ,FR,0.00372,8976798.0,241475866.0
2017-04-10,VNQ,PGRE,0.00365,13581156.0,236719549.0
2017-04-10,VNQ,EDR,0.00364,5608418.0,236394819.0
2017-04-10,VNQ,COR,0.00361,2602418.0,234399789.0
2017-04-10,VNQ,PK,0.00359,9119303.0,232906999.0
2017-04-10,VNQ,NHI,0.00357,3059440.0,231660797.0
2017-04-10,VNQ,EQY,0.00353,7243385.0,229325569.0
2017-04-10,VNQ,ESRT,0.00351,10435747.0,227603642.0
2017-04-10,VNQ,RHP,0.0035,3524575.0,227229350.0
2017-04-10,VNQ,BDN,0.00345,13447146.0,224029452.0
2017-04-10,VNQ,RLJ,0.00335,9543431.0,217208490.0
2017-04-10,VNQ,UE,0.00327,7658141.0,212360250.0
2017-04-10,VNQ,CXP,0.0032,9006550.0,207961240.0
2017-04-10,VNQ,DOC,0.00319,10408662.0,207340547.0
2017-04-10,VNQ,AKR,0.00306,6208569.0,198860465.0
2017-04-10,VNQ,QTS,0.00297,3662768.0,192661597.0
2017-04-10,VNQ,CLI,0.00294,6554672.0,191068689.0
2017-04-10,VNQ,WRE,0.00289,5726047.0,187298997.0
2017-04-10,VNQ,EGP,0.00289,2526287.0,187804176.0
2017-04-10,VNQ,LXP,0.00282,16383310.0,182837740.0
2017-04-10,VNQ,PSB,0.0028,1561611.0,181474814.0
2017-04-10,VNQ,ROIC,0.00275,8105683.0,178325026.0
2017-04-10,VNQ,CCP,0.00261,6446356.0,169474699.0
2017-04-10,VNQ,DRH,0.00258,15380143.0,167182154.0
2017-04-10,VNQ,SFR,0.00257,5065119.0,166642415.0
2017-04-10,VNQ,PEB,0.00245,5532622.0,159062883.0
2017-04-10,VNQ,STAG,0.00231,5802871.0,149888158.0
2017-04-10,VNQ,KRG,0.00224,6414480.0,145287972.0
2017-04-10,VNQ,XHR,0.00222,8207196.0,144200434.0
2017-04-10,VNQ,LTC,0.00218,2928929.0,141291535.0
2017-04-10,VNQ,QCP,0.0021,7185988.0,136390052.0
2017-04-10,VNQ,SBRA,0.0021,5010575.0,136287640.0
2017-04-10,VNQ,SIR,0.00206,5149700.0,133892200.0
2017-04-10,VNQ,WPG,0.00201,14082727.0,130546879.0
2017-04-10,VNQ,CBL,0.00194,12536721.0,125743312.0
2017-04-10,VNQ,MORE,0.00193,12168865.0,125217621.0
2017-04-10,VNQ,NYRT,0.00193,12734312.0,125305630.0
2017-04-10,VNQ,REXR,0.0018,5070446.0,116518849.0
2017-04-10,VNQ,AAT,0.00178,2628112.0,115636928.0
2017-04-10,VNQ,GOV,0.00174,5465036.0,112634392.0
2017-04-10,VNQ,MGP,0.00173,4414802.0,112224267.0
2017-04-10,VNQ,CHSP,0.00172,4614456.0,111485257.0
2017-04-10,VNQ,GNL,0.00165,13070359.0,107176944.0
2017-04-10,VNQ,INN,0.00159,6706914.0,103219406.0
2017-04-10,VNQ,ADC,0.00154,2008166.0,99665279.0
2017-04-10,VNQ,TRNO,0.00152,3563643.0,98712911.0
2017-04-10,VNQ,FSP,0.00149,7820270.0,96893145.0
2017-04-10,VNQ,FCPT,0.00149,4368222.0,96887164.0
2017-04-10,VNQ,RPT,0.00147,6085841.0,95304270.0
2017-04-10,VNQ,PEI,0.00136,5339071.0,88094672.0
2017-04-10,VNQ,SRG,0.00123,1716133.0,79765862.0
2017-04-10,VNQ,NSA,0.00122,3256934.0,78882941.0
2017-04-10,VNQ,CTRE,0.0012,4944714.0,78027587.0
2017-04-10,VNQ,ALX,0.00119,176416.0,77120254.0
2017-04-10,VNQ,FCH,0.00112,10050487.0,72866031.0
2017-04-10,VNQ,PKY,0.0011,3393543.0,71196532.0
2017-04-10,VNQ,MNR,0.00109,4829979.0,70517693.0
2017-04-10,VNQ,TIER,0.00102,3665554.0,66273216.0
2017-04-10,VNQ,STAR,0.00101,5464775.0,65795891.0
2017-04-17,NURE,AVB,0.0503644981,1727.0,326074.87
2017-04-17,NURE,PSA,0.0500281405,1401.0,323897.19
2017-04-17,NURE,ESS,0.0495933769,1360.0,321082.4
2017-04-17,NURE,EQR,0.049550753,5004.0,320806.44
2017-04-17,NURE,EXR,0.049542783,3988.0,320754.84
2017-04-17,NURE,UDR,0.0494269867,8729.0,320005.14
2017-04-17,NURE,HST,0.0493366356,17294.0,319420.18
2017-04-17,NURE,MAA,0.0492865082,3137.0,319095.64
2017-04-17,NURE,CPT,0.0476415134,3741.0,308445.45
2017-04-17,NURE,AIV,0.0462133204,6710.0,299198.9
2017-04-17,NURE,ACC,0.0431887061,5696.0,279616.64
2017-04-17,NURE,ELS,0.043015699,3486.0,278496.54
2017-04-17,NURE,SUI,0.0369038552,2859.0,238926.63
2017-04-17,NURE,AMH,0.0362679579,9958.0,234809.64
2017-04-17,NURE,HPT,0.035234311,7019.0,228117.5
2017-04-17,NURE,CUBE,0.0331063065,7699.0,214340.16
2017-04-17,NURE,LSI,0.0267211065,1986.0,173000.46
2017-04-17,NURE,SFR,0.0222344331,4133.0,143952.39
2017-04-17,NURE,SHO,0.0221798619,9404.0,143599.08
2017-04-17,NURE,LHO,0.02151402,4813.0,139288.22
2017-04-17,NURE,RHP,0.0209842917,2172.0,135858.6
2017-04-17,NURE,APLE,0.0196698346,6657.0,127348.41
2017-04-17,NURE,EDR,0.0195291923,3115.0,126437.85
2017-04-17,NURE,RLJ,0.0192265975,5306.0,124478.76
2017-04-17,NURE,DRH,0.0146387656,8523.0,94775.76
2017-04-17,NURE,PEB,0.0140689959,3070.0,91086.9
2017-04-17,NURE,XHR,0.0121396553,4551.0,78595.77
2017-04-17,NURE,MORE,0.0112343759,7103.0,72734.72
2017-04-17,NURE,INN,0.0100473472,3981.0,65049.54
2017-04-17,NURE,CHSP,0.0095019323,2559.0,61518.36
2017-04-17,NURE,NSA,0.0072047789,1801.0,46645.9
2017-04-17,NURE,FCH,0.0063068224,5503.0,40832.26
2017-04-17,NURE,HT,0.0052121681,1794.0,33745.14
2017-04-17,NURE,SBY,0.0050537139,1519.0,32719.26
2017-04-17,NURE,IRT,0.0036954914,2548.0,23925.72
2017-04-17,NURE,AHT,0.0033886598,3428.0,21939.2
2017-04-17,NURE,NXRT,0.0029010874,751.0,18782.51
2017-04-17,NURE,BHR,0.0022727862,1365.0,14714.7
2017-04-17,VNQ,SPG,0.06542,23930095.0,4116694243.0
2017-04-17,VNQ,PSA,0.03906,11227029.0,2457708918.0
2017-04-17,VNQ,EQIX,0.03714,5837782.0,2337272779.0
2017-04-17,VNQ,PLD,0.03319,40256390.0,2088501513.0
2017-04-17,VNQ,WELL,0.03107,27608468.0,1955231704.0
2017-04-17,VNQ,AVB,0.03051,10457987.0,1920086413.0
2017-04-17,VNQ,VTR,0.02787,26967130.0,1753942135.0
2017-04-17,VNQ,EQR,0.02754,27846954.0,1732637478.0
2017-04-17,VNQ,BXP,0.02464,11710627.0,1550604121.0
2017-04-17,VNQ,VNO,0.02065,12953550.0,1299370601.0
2017-04-17,VNQ,DLR,0.02046,12103657.0,1287708068.0
2017-04-17,VNQ,O,0.01863,19693578.0,1172358698.0
2017-04-17,VNQ,ESS,0.01836,4989453.0,1155208053.0
2017-04-17,VNQ,HCP,0.0177,35608582.0,1113836445.0
2017-04-17,VNQ,HST,0.01671,56344124.0,1051381354.0
2017-04-17,VNQ,GGP,0.01615,43845983.0,1016349886.0
2017-04-17,VNQ,MAA,0.01398,8646110.0,879655231.0
2017-04-17,VNQ,SLG,0.01307,7716140.0,822694847.0
2017-04-17,VNQ,REG,0.01228,11638558.0,772683866.0
2017-04-17,VNQ,UDR,0.01173,20352166.0,737969539.0
2017-04-17,VNQ,EXR,0.01133,9580789.0,712714894.0
2017-04-17,VNQ,DRE,0.01128,27011608.0,709594942.0
2017-04-17,VNQ,KIM,0.01115,31757647.0,701526422.0
2017-04-17,VNQ,FRT,0.01105,5206966.0,695129961.0
2017-04-17,VNQ,IRM,0.0108,19059894.0,679866419.0
2017-04-17,VNQ,ARE,0.01062,6047955.0,668419987.0
2017-04-17,VNQ,VER,0.01001,74189121.0,629865637.0
2017-04-17,VNQ,MAC,0.00952,9303817.0,599165815.0
2017-04-17,VNQ,CPT,0.00852,6662327.0,536050830.0
2017-04-17,VNQ,AIV,0.00842,11948381.0,529910697.0
2017-04-17,VNQ,6CL,0.00822,40068219.0,517280707.0
2017-04-17,VNQ,KRC,0.00805,7027445.0,506538236.0
2017-04-17,VNQ,OHI,0.00779,14862045.0,490298865.0
2017-04-17,VNQ,NNN,0.00777,11204851.0,488755601.0
2017-04-17,VNQ,BRX,0.00776,22757023.0,488365714.0
2017-04-17,VNQ,ACC,0.00761,10060812.0,478794043.0
2017-04-17,VNQ,WPC,0.0076,7689703.0,478453321.0
2017-04-17,VNQ,GLPI,0.00759,14288615.0,477525513.0
2017-04-17,VNQ,ELS,0.00756,6172059.0,475618867.0
2017-04-17,VNQ,LPT,0.00686,11195346.0,431580588.0
2017-04-17,VNQ,SUI,0.00675,5283865.0,424452875.0
2017-04-17,VNQ,DEI,0.00669,10963694.0,421005850.0
2017-04-17,VNQ,HPP,0.00649,11781432.0,408108804.0
2017-04-17,VNQ,AMH,0.00642,17589323.0,403850856.0
2017-04-17,VNQ,FCE/A,0.00637,18397415.0,400695699.0
2017-04-17,VNQ,HPT,0.00627,12511397.0,394484347.0
2017-04-17,VNQ,HIW,0.00596,7632100.0,374965073.0
2017-04-17,VNQ,SRC,0.00593,36830572.0,373093694.0
2017-04-17,VNQ,SNH,0.00582,18092625.0,366375656.0
2017-04-17,VNQ,EPR,0.00567,4846359.0,356837413.0
2017-04-17,VNQ,CUBE,0.00566,13712670.0,355980913.0
2017-04-17,VNQ,HTA,0.0054,10794938.0,339608749.0
2017-04-17,VNQ,DCT,0.00529,6922311.0,333101605.0
2017-04-17,VNQ,MPW,0.005,24392782.0,314422960.0
2017-04-17,VNQ,WRI,0.00492,9266988.0,309424729.0
2017-04-17,VNQ,APLE,0.00491,16162735.0,308708239.0
2017-04-17,VNQ,STOR,0.00487,12839451.0,306606090.0
2017-04-17,VNQ,TCO,0.00483,4603107.0,303897124.0
2017-04-17,VNQ,DDR,0.00472,23713699.0,297132648.0
2017-04-17,VNQ,CONE,0.00468,5726002.0,294717323.0
2017-04-17,VNQ,LSI,0.00461,3534103.0,290220538.0
2017-04-17,VNQ,HR,0.00456,8826565.0,286863363.0
2017-04-17,VNQ,GEO,0.00455,6170855.0,286142546.0
2017-04-17,VNQ,DFT,0.00454,5756759.0,285477679.0
2017-04-17,VNQ,EQC,0.00451,9083935.0,283600451.0
2017-04-17,VNQ,GPT,0.00448,10714247.0,281784696.0
2017-04-17,VNQ,CXW,0.00447,8951880.0,281268070.0
2017-04-17,VNQ,CUZ,0.00419,31889888.0,263729374.0
2017-04-17,VNQ,RPAI,0.00414,18081701.0,260738128.0
2017-04-17,VNQ,SFR,0.00413,7648822.0,259677507.0
2017-04-17,VNQ,SHO,0.00402,16492587.0,252831359.0
2017-04-17,VNQ,PK,0.004,9807568.0,251760271.0
2017-04-17,VNQ,LHO,0.00396,8614589.0,249392352.0
2017-04-17,VNQ,SKT,0.00381,7318196.0,239817283.0
2017-04-17,VNQ,OFC,0.0038,7218614.0,238936123.0
2017-04-17,VNQ,FR,0.00377,8906500.0,237180095.0
2017-04-17,VNQ,PDM,0.00376,11063473.0,236537053.0
2017-04-17,VNQ,COR,0.0037,2582171.0,232524499.0
